File1,File2,Folder,Device,freq_MHz,relStr_dB,strDiff_dB,relDist_Hz,width_Hz,phase_rad,autoCorrelation_lag-2,alpha,alpha_mean,flux,freq_MHz_2,relStr_dB_2,strDiff_dB_2,relDist_Hz_2,width_Hz_2,phase_rad_2,autoCorrelation_lag-2_2,alpha_2,alpha_mean_2,flux_2
stm3_antenna_program1_0_288-1MHz.iq,stm3_antenna_program1_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996092.1,21.91484659,0,0,106.8147832,NaN,-0.857434018,56,71,2.43E-09,303995649.6,7.145097722,306.7116427,-15999557.48,122.0740379,NaN,-0.8696257047,56,3,3.07E-09
stm3_antenna_program1_0_288-1MHz.iq,stm3_antenna_program1_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996107.4,23.98527258,0,0,137.3332927,NaN,-0.8570462211,21,21,2.37E-09,303995985.3,8.233546268,291.3115661,-15999877.93,91.55552846,NaN,-0.8661478516,8,8,3.31E-09
stm3_antenna_program1_0_288-1MHz.iq,stm3_antenna_program1_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996122.6,21.02017143,0,0,137.3332927,NaN,-0.8567990351,80,80,2.50E-09,303995695.4,8.70152801,241.5687383,-15999572.74,106.8147832,NaN,-0.8694834822,49,49,3.70E-09
stm3_antenna_program1_0_288-1MHz.iq,stm3_antenna_program1_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996137.9,23.17031016,0,0,122.0740379,NaN,-0.8565118648,98,98,2.54E-09,303995832.7,7.467834987,310.2681059,-15999694.81,76.29627365,NaN,-0.8679550573,53,53,3.76E-09
stm3_antenna_program1_0_288-1MHz.iq,stm3_antenna_program1_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996046.3,22.29772406,0,0,91.55552846,NaN,-0.8574963803,12,12,2.54E-09,303995909,7.989025365,279.1044344,-15999862.67,91.55552846,NaN,-0.8674996228,92,92,4.18E-09
stm3_antenna_program1_0_288-1MHz.iq,stm3_antenna_program1_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996168.4,22.89952077,0,0,106.8147832,NaN,-0.8560257535,66,66,2.45E-09,303995909,7.928375744,288.8299131,-15999740.59,106.8147832,NaN,-0.8674745137,109,17,3.93E-09
stm3_antenna_program1_0_288-1MHz.iq,stm3_antenna_program1_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996183.7,23.11499562,0,0,228.8888211,NaN,-0.8560140872,70,70,2.27E-09,303995802.2,7.95155521,290.6977944,-15999618.52,61.03701895,NaN,-0.8684034889,66,66,3.55E-09
stm3_antenna_program1_1_288-1MHz.iq,stm3_antenna_program1_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996122.6,23.09591545,0,0,106.8147832,NaN,-0.8565825525,114,114,2.66E-09,303995756.4,8.274200574,279.1316846,-15999633.78,45.7777642,NaN,-0.8676824176,9,125,2.63E-09
stm3_antenna_program1_1_288-1MHz.iq,stm3_antenna_program1_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287995848,21.87670378,0,0,76.29627371,NaN,-0.8594544314,94,94,2.39E-09,303995634.3,8.726961478,250.6795044,-15999786.37,76.29627371,NaN,-0.8693795487,6,57,2.79E-09
stm3_antenna_program1_1_288-1MHz.iq,stm3_antenna_program1_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996168.4,23.530371,0,0,122.0740379,NaN,-0.8556622243,79,79,2.34E-09,303996000.5,6.725170305,349.885132,-15999832.15,91.5555284,NaN,-0.8653501549,28,10,2.35E-09
stm3_antenna_program1_1_288-1MHz.iq,stm3_antenna_program1_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996000.5,22.2586581,0,0,106.8147832,NaN,-0.8576125525,43,43,2.18E-09,303995817.4,7.807660787,285.0874123,-15999816.89,76.29627371,NaN,-0.8665535269,55,55,1.84E-09
stm3_antenna_program1_1_288-1MHz.iq,stm3_antenna_program1_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996229.4,22.13583247,0,0,76.29627371,NaN,-0.8551795402,99,99,2.24E-09,303995878.5,8.395792419,263.65388,-15999649.04,137.3332927,NaN,-0.8656778811,128,11,2.04E-09
stm3_antenna_program1_1_288-1MHz.iq,stm3_antenna_program1_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996076.8,20.81206759,0,0,106.8147832,NaN,-0.8562966784,70,70,2.22E-09,303995817.4,7.636602721,272.5304477,-15999740.59,106.8147832,NaN,-0.8668443111,129,29,4.18E-09
stm3_antenna_program1_1_288-1MHz.iq,stm3_antenna_program1_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996000.5,20.13443519,0,0,167.8518021,NaN,-0.85787532,64,64,2.42E-09,303995512.3,7.849151824,256.5173364,-15999511.7,106.8147832,NaN,-0.8709915176,47,10,3.15E-09
stm3_antenna_program1_1_288-1MHz.iq,stm3_antenna_program1_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p1,STM 3,287996092.1,21.91553636,0,0,76.29627371,NaN,-0.8569701402,107,107,2.69E-09,303995725.9,8.452926879,259.2656564,-15999633.78,106.8147832,NaN,-0.8688744784,24,39,4.09E-09
