File1,File2,Folder,Device,freq_MHz,relStr_dB,strDiff_dB,relDist_Hz,width_Hz,phase_rad,autoCorrelation_lag-2,alpha,alpha_mean,flux,freq_MHz_2,relStr_dB_2,strDiff_dB_2,relDist_Hz_2,width_Hz_2,phase_rad_2,autoCorrelation_lag-2_2,alpha_2,alpha_mean_2,flux_2
arduino1_antenna_powersave_1_288-1MHz.iq,arduino1_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013350.3,32.45740175,0,0,61.03701895,NaN,-0.5708734179,84,84,5.37E-09,304014098,39.84601291,81.45708787,-16000747.7,76.29627365,NaN,-0.5544548829,104,104,8.32E-09
arduino1_antenna_powersave_1_288-1MHz.iq,arduino1_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013350.3,31.99881805,0,0,61.03701895,NaN,-0.5710159571,16,16,5.04E-09,304014098,39.93558394,80.12608028,-16000747.7,61.03701895,NaN,-0.5544870779,1,1,8.96E-09
arduino1_antenna_powersave_1_288-1MHz.iq,arduino1_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013350.3,32.09068223,0,0,76.29627371,NaN,-0.5709074524,84,84,5.33E-09,304014098,39.70450903,80.82377296,-16000747.7,76.29627365,NaN,-0.5544801564,21,21,8.59E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013426.6,59.40201731,0,0,1037.629322,2.19E-05,-0.5684224024,11,11,1.06E-07,304014143.8,32.17417727,184.6263754,-16000717.18,76.29627365,NaN,-0.5532476489,11,11,4.47E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013426.6,59.20253063,0,0,1068.147832,0.0001909824511,-0.5684993104,93,72,1.09E-07,304014143.8,33.2240262,178.1919214,-16000717.18,91.5555284,NaN,-0.5534404973,40,40,4.40E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013426.6,57.91441257,0,0,1251.258889,-0.0001005473645,-0.5685756878,35,35,9.36E-08,304014143.8,34.30218831,168.8359123,-16000717.18,61.03701895,NaN,-0.5533056992,100,100,4.23E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013411.4,57.42308595,0,0,1235.999634,0.0005577369761,-0.5686458533,80,80,9.09E-08,304014143.8,37.44118162,153.3687866,-16000732.44,76.29627365,NaN,-0.5534335077,49,77,6.65E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013411.4,58.87496754,0,0,1190.22187,0.0004498493206,-0.5687015638,46,46,9.63E-08,304014143.8,35.30682079,166.7523901,-16000732.44,122.0740378,NaN,-0.5533543131,56,56,4.43E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013411.4,59.73527987,0,0,1159.70336,-0.0002939197838,-0.5687494835,95,95,1.11E-07,304014143.8,35.75109206,167.0865879,-16000732.44,61.03701895,NaN,-0.553388041,147,144,4.42E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013411.4,60.04522021,0,0,1007.110813,0.0002291983206,-0.5687943207,20,20,2.05E-07,304014143.8,35.76179722,167.9032512,-16000732.44,76.29627371,NaN,-0.5534458888,77,77,4.76E-09
