File1,File2,Folder,Device,freq_MHz,relStr_dB,strDiff_dB,relDist_Hz,width_Hz,phase_rad,autoCorrelation_lag-2,alpha,alpha_mean,flux,freq_MHz_2,relStr_dB_2,strDiff_dB_2,relDist_Hz_2,width_Hz_2,phase_rad_2,autoCorrelation_lag-2_2,alpha_2,alpha_mean_2,flux_2
arduino1_antenna_powersave_1_288-1MHz.iq,arduino1_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,40.35755872,0,0,61.03701895,NaN,-0.5673876715,4,87,6.51E-09,304014250.6,38.89339106,103.7645667,-16000747.7,61.03701895,NaN,-0.5513252626,13,13,4.46E-09
arduino1_antenna_powersave_1_288-1MHz.iq,arduino1_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,40.46170421,0,0,61.03701895,NaN,-0.5674155217,96,96,6.16E-09,304014250.6,39.16063117,103.3224006,-16000747.7,61.03701895,NaN,-0.5513509035,89,89,4.16E-09
arduino1_antenna_powersave_1_288-1MHz.iq,arduino1_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,40.33348416,0,0,91.5555284,NaN,-0.5674488493,95,95,6.56E-09,304014250.6,39.1823373,102.9379229,-16000747.7,76.29627371,NaN,-0.5515337409,76,76,4.74E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013533.4,46.20055059,0,0,91.55552846,NaN,-0.5662429654,103,103,1.11E-08,304014265.9,31.7668779,145.4362331,-16000732.44,61.03701895,NaN,-0.5507792965,62,62,2.95E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013533.4,46.04509201,0,0,122.0740379,NaN,-0.5663178126,83,83,1.20E-08,304014265.9,29.50285398,156.0699587,-16000732.44,76.29627371,NaN,-0.5509115973,55,61,2.48E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013533.4,45.10854961,0,0,76.29627371,NaN,-0.5663680942,69,69,1.08E-08,304014265.9,32.20751575,140.0559731,-16000732.44,91.5555284,NaN,-0.5512700012,115,142,2.70E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013533.4,43.01802843,0,0,76.29627371,NaN,-0.5664525245,116,11,1.15E-08,304014265.9,33.42991738,128.6812287,-16000732.44,76.29627371,NaN,-0.5511160421,30,30,3.16E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013518.2,45.5267379,0,0,122.0740379,NaN,-0.5664876017,100,100,1.29E-08,304014265.9,32.0481271,142.0574056,-16000747.7,76.29627371,NaN,-0.5509888925,118,52,3.00E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013518.2,46.44813863,0,0,76.29627371,NaN,-0.5665380874,49,49,1.15E-08,304014265.9,31.70335248,146.5086024,-16000747.7,91.5555284,NaN,-0.5511586303,31,31,2.89E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013518.2,46.69504452,0,0,122.0740379,NaN,-0.5665787115,145,145,1.15E-08,304014265.9,31.20433542,149.6428105,-16000747.7,76.29627371,NaN,-0.5512114509,124,124,3.12E-09
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013518.2,46.96522595,0,0,76.29627365,NaN,-0.5666029527,1,1,1.12E-08,304014250.6,31.76853921,147.8356485,-16000732.44,106.8147832,NaN,-0.5514966674,71,119,3.32E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,46.72117174,0,0,76.29627371,NaN,-0.5668428401,19,19,1.06E-08,304014250.6,35.54882665,131.4281684,-16000747.7,91.5555284,NaN,-0.5511725219,104,104,3.76E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,46.51915518,0,0,106.8147832,NaN,-0.5668706382,94,94,1.20E-08,304014250.6,36.93769636,125.9395137,-16000747.7,76.29627371,NaN,-0.551091552,19,19,4.94E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,46.96006049,0,0,76.29627371,NaN,-0.5669145034,31,31,1.21E-08,304014250.6,37.99672527,123.5897572,-16000747.7,76.29627371,NaN,-0.5511283156,1,1,4.61E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,46.54908059,0,0,91.55552846,NaN,-0.5669462184,96,96,1.15E-08,304014250.6,37.03806458,125.6790308,-16000747.7,122.0740379,NaN,-0.551127311,28,28,4.26E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,46.86715122,0,0,91.5555284,NaN,-0.5669203579,95,95,1.19E-08,304014250.6,37.61048752,124.6119216,-16000747.7,76.29627371,NaN,-0.5511508575,73,73,5.61E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,46.59839121,0,0,152.5925474,NaN,-0.5669380563,79,79,1.22E-08,304014250.6,36.34661271,128.2055953,-16000747.7,76.29627371,NaN,-0.5511042119,77,77,5.42E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,46.72811952,0,0,91.5555284,NaN,-0.5669433487,9,9,1.17E-08,304014250.6,35.90299859,130.1510218,-16000747.7,61.03701895,NaN,-0.5511609602,1,1,4.54E-09
