File1,File2,Folder,Device,freq_MHz,relStr_dB,strDiff_dB,relDist_Hz,width_Hz,phase_rad,autoCorrelation_lag-2,alpha,alpha_mean,flux,freq_MHz_2,relStr_dB_2,strDiff_dB_2,relDist_Hz_2,width_Hz_2,phase_rad_2,autoCorrelation_lag-2_2,alpha_2,alpha_mean_2,flux_2
arduino1_antenna_powersave_4_1_288-1MHz.iq,arduino1_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013533.4,31.09625301,0,0,91.5555284,NaN,-0.56978189,13,13,3.40E-09,304014281.1,34.73867428,89.51479485,-16000747.7,61.03701895,NaN,-0.5499555332,39,16,7.50E-09
arduino1_antenna_powersave_4_1_288-1MHz.iq,arduino1_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013533.4,31.01649644,0,0,76.29627371,NaN,-0.5700874639,14,14,3.26E-09,304014281.1,34.70874153,89.36220409,-16000747.7,106.8147832,NaN,-0.5498441161,61,61,7.90E-09
arduino1_antenna_powersave_4_1_288-1MHz.iq,arduino1_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013533.4,30.92902389,0,0,61.03701895,NaN,-0.5696824766,14,14,3.31E-09,304014281.1,34.61919863,89.34066967,-16000747.7,91.5555284,NaN,-0.5498220364,90,90,7.81E-09
arduino1_antenna_powersave_4_1_288-1MHz.iq,arduino1_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013533.4,31.08881167,0,0,61.03701895,NaN,-0.5699500936,13,13,3.20E-09,304014281.1,34.43785833,90.27510182,-16000747.7,91.5555284,NaN,-0.5498862031,141,141,6.61E-09
arduino1_antenna_powersave_4_1_288-1MHz.iq,arduino1_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013533.4,30.95981662,0,0,76.29627371,NaN,-0.5700771961,13,13,3.31E-09,304014281.1,35.10266741,88.19790319,-16000747.7,61.03701895,NaN,-0.5497284737,20,20,6.87E-09
arduino1_antenna_powersave_4_1_288-1MHz.iq,arduino1_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013533.4,30.48336602,0,0,106.8147832,NaN,-0.5700782769,12,12,3.33E-09,304014281.1,34.85302923,87.46260137,-16000747.7,76.29627371,NaN,-0.5498746081,32,32,6.68E-09
arduino1_antenna_program1_4_0_288-1MHz.iq,arduino1_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,30.15948417,0,0,61.03701895,NaN,-0.5700142905,12,12,2.96E-09,304014281.1,31.76479862,94.94624706,-16000762.96,106.8147832,NaN,-0.5500264637,27,27,7.13E-09
arduino1_antenna_program1_4_0_288-1MHz.iq,arduino1_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,29.97497437,0,0,76.29627371,NaN,-0.5704145426,13,13,2.98E-09,304014281.1,30.83244618,97.21893031,-16000762.96,76.29627365,NaN,-0.5498960213,62,114,6.20E-09
arduino1_antenna_program1_4_0_288-1MHz.iq,arduino1_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,30.41085028,0,0,91.55552846,NaN,-0.5704001889,13,13,2.93E-09,304014281.1,30.57200567,99.47286615,-16000762.96,61.03701895,NaN,-0.5498731082,40,62,6.45E-09
arduino1_antenna_program1_4_0_288-1MHz.iq,arduino1_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,30.09266053,0,0,91.55552846,NaN,-0.5702542624,12,12,3.03E-09,304014265.9,30.71340424,97.97891596,-16000747.7,76.29627365,NaN,-0.5500341479,40,40,6.83E-09
arduino1_antenna_program1_4_0_288-1MHz.iq,arduino1_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,30.53078078,0,0,122.0740379,NaN,-0.5701997105,13,13,3.15E-09,304014265.9,30.97368758,98.57005466,-16000747.7,61.03701895,NaN,-0.5500320294,74,74,6.97E-09
arduino1_antenna_program1_4_0_288-1MHz.iq,arduino1_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,30.78864786,0,0,76.29627371,NaN,-0.5703796331,13,13,3.15E-09,304014265.9,31.38112494,98.1119954,-16000747.7,76.29627365,NaN,-0.5500077993,31,31,6.85E-09
arduino1_antenna_program1_4_0_288-1MHz.iq,arduino1_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,30.73741309,0,0,61.03701895,NaN,-0.5702276826,12,12,2.98E-09,304014265.9,30.847455,99.64327071,-16000747.7,91.5555284,NaN,-0.5501139584,131,131,6.54E-09
arduino1_antenna_program1_4_0_288-1MHz.iq,arduino1_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,30.921208,0,0,76.29627365,NaN,-0.5701789808,13,13,2.97E-09,304014265.9,31.1675037,99.20976765,-16000747.7,106.8147832,NaN,-0.549957135,54,54,6.73E-09
arduino1_antenna_program1_4_1_288-1MHz.iq,arduino1_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,31.81303859,0,0,76.29627371,NaN,-0.5713554083,13,13,2.90E-09,304014265.9,33.55370332,94.81230219,-16000747.7,61.03701895,NaN,-0.5499682365,118,118,7.42E-09
arduino1_antenna_program1_4_1_288-1MHz.iq,arduino1_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,31.51506524,0,0,76.29627365,NaN,-0.5707226049,13,13,2.87E-09,304014265.9,32.49416153,96.98685475,-16000747.7,106.8147832,NaN,-0.5498485751,9,9,6.85E-09
arduino1_antenna_program1_4_1_288-1MHz.iq,arduino1_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,31.42969277,0,0,61.03701895,NaN,-0.5701200572,14,14,2.74E-09,304014265.9,32.26760488,97.40324044,-16000747.7,61.03701895,NaN,-0.5498364233,23,23,6.79E-09
arduino1_antenna_program1_4_1_288-1MHz.iq,arduino1_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,31.31476153,0,0,61.03701895,NaN,-0.569573379,13,13,2.95E-09,304014265.9,32.20527717,97.23487664,-16000747.7,106.8147832,NaN,-0.5496154596,92,18,6.68E-09
arduino1_antenna_program1_4_1_288-1MHz.iq,arduino1_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,31.93057597,0,0,76.29627371,NaN,-0.5693490406,13,13,2.94E-09,304014265.9,32.34789697,98.70989759,-16000747.7,106.8147832,NaN,-0.5497322807,26,26,6.70E-09
arduino1_antenna_program1_4_1_288-1MHz.iq,arduino1_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,32.02667265,0,0,91.5555284,NaN,-0.5694974609,12,12,3.03E-09,304014265.9,32.23318597,99.35931462,-16000747.7,61.03701895,NaN,-0.5498876741,43,43,6.74E-09
arduino1_antenna_program1_4_1_288-1MHz.iq,arduino1_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,32.07128924,0,0,61.03701895,NaN,-0.5697583099,13,13,3.08E-09,304014265.9,32.10417612,99.89756196,-16000747.7,61.03701895,NaN,-0.5497908184,87,87,6.39E-09
arduino1_antenna_program1_4_1_288-1MHz.iq,arduino1_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 1,288013518.2,32.12995241,0,0,76.29627371,NaN,-0.569553654,13,13,3.08E-09,304014265.9,31.89752225,100.7286778,-16000747.7,91.55552846,NaN,-0.5497809171,81,81,6.63E-09
arduino2_antenna_powersave_4_0_288-1MHz.iq,arduino2_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017241.4,26.35185327,0,0,106.8147832,NaN,-0.4868798988,12,12,2.25E-09,304018172.2,30.4845587,86.44328276,-16000930.81,61.03701895,NaN,-0.4663536073,109,109,5.41E-09
arduino2_antenna_powersave_4_0_288-1MHz.iq,arduino2_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017226.2,32.51238156,0,0,76.29627371,NaN,-0.4871206934,13,13,3.13E-09,304018172.2,30.82642339,105.4691981,-16000946.07,61.03701895,NaN,-0.4664063585,57,28,5.85E-09
arduino2_antenna_powersave_4_0_288-1MHz.iq,arduino2_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017226.2,36.79615962,0,0,137.3332927,NaN,-0.4872063849,13,13,5.20E-09,304018172.2,31.13976745,118.1645292,-16000946.07,91.5555284,NaN,-0.4665355911,80,82,5.44E-09
arduino2_antenna_powersave_4_0_288-1MHz.iq,arduino2_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017226.2,36.87151635,0,0,61.03701895,NaN,-0.4872970657,13,13,5.15E-09,304018172.2,30.99629037,118.9546101,-16000946.07,122.0740379,NaN,-0.4665597281,85,43,5.29E-09
arduino2_antenna_powersave_4_0_288-1MHz.iq,arduino2_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017226.2,36.88857249,0,0,91.55552846,NaN,-0.487322671,12,12,5.59E-09,304018172.2,30.95981079,119.1498641,-16000946.07,61.03701895,NaN,-0.4665068826,36,4,5.63E-09
arduino2_antenna_powersave_4_0_288-1MHz.iq,arduino2_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017226.2,35.93515379,0,0,76.29627371,NaN,-0.4873757831,12,12,4.78E-09,304018172.2,31.48356912,114.1393902,-16000946.07,106.8147832,NaN,-0.4667260561,130,130,5.27E-09
arduino2_antenna_powersave_4_0_288-1MHz.iq,arduino2_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017226.2,28.98524055,0,0,61.03701895,NaN,-0.4873492136,13,13,3.43E-09,304018172.2,31.69849781,91.44042321,-16000946.07,61.03701895,NaN,-0.4666138865,121,43,5.64E-09
arduino2_antenna_powersave_4_0_288-1MHz.iq,arduino2_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017226.2,28.39755638,0,0,91.5555284,NaN,-0.4875397541,12,12,2.61E-09,304018172.2,31.55828207,89.98448114,-16000946.07,91.5555284,NaN,-0.4667081361,2,12,5.21E-09
arduino2_antenna_powersave_4_1_288-1MHz.iq,arduino2_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,28.45885971,0,0,76.29627371,NaN,-0.4874834433,13,13,2.66E-09,304018172.2,29.17663006,97.53991346,-16000961.33,76.29627371,NaN,-0.4665657152,92,105,5.43E-09
arduino2_antenna_powersave_4_1_288-1MHz.iq,arduino2_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,25.5768577,0,0,61.03701895,NaN,-0.487128963,12,12,2.00E-09,304018157,29.29491219,87.30819034,-16000946.07,91.55552846,NaN,-0.4669796571,20,56,5.88E-09
arduino2_antenna_powersave_4_1_288-1MHz.iq,arduino2_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,23.70053833,0,0,61.03701895,NaN,-0.4871174389,13,13,1.74E-09,304018157,29.7350056,79.70584788,-16000946.07,167.8518021,NaN,-0.467052144,129,51,5.88E-09
arduino2_antenna_powersave_4_1_288-1MHz.iq,arduino2_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,23.55348224,0,0,76.29627371,NaN,-0.4872834826,13,13,2.11E-09,304018157,29.41083157,80.08438044,-16000946.07,91.5555284,NaN,-0.4669420592,32,71,5.88E-09
arduino2_antenna_powersave_4_1_288-1MHz.iq,arduino2_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,23.62117233,0,0,76.29627371,NaN,-0.4868947411,13,13,2.25E-09,304018172.2,29.60006895,79.80107201,-16000961.33,152.5925474,NaN,-0.4665487024,102,102,5.92E-09
arduino2_antenna_powersave_4_1_288-1MHz.iq,arduino2_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,23.78358123,0,0,137.3332927,NaN,-0.4868475424,12,12,2.06E-09,304018172.2,29.42552499,80.82636161,-16000961.33,106.8147832,NaN,-0.4662149857,84,84,6.00E-09
arduino2_antenna_powersave_4_1_288-1MHz.iq,arduino2_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,23.59471625,0,0,61.03701895,NaN,-0.4871056011,13,13,1.66E-09,304018157,22.3120363,105.7488251,-16000946.07,76.29627371,NaN,-0.4660995277,7,34,3.76E-09
arduino2_antenna_powersave_4_1_288-1MHz.iq,arduino2_antenna_powersave_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,23.37162671,0,0,137.3332926,NaN,-0.4872522264,13,13,2.00E-09,304018157,22.72957332,102.824749,-16000946.07,61.03701895,NaN,-0.466333136,45,38,3.72E-09
arduino2_antenna_program1_4_0_288-1MHz.iq,arduino2_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,31.05609429,0,0,91.55552846,NaN,-0.4873022498,13,13,2.76E-09,304018157,30.80990584,100.7990562,-16000946.07,152.5925474,NaN,-0.4660537974,139,139,6.42E-09
arduino2_antenna_program1_4_0_288-1MHz.iq,arduino2_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,27.13748576,0,0,61.03701895,NaN,-0.4870000378,13,13,2.22E-09,304018157,31.59860451,85.88191214,-16000946.07,137.3332927,NaN,-0.4662851843,57,57,6.29E-09
arduino2_antenna_program1_4_0_288-1MHz.iq,arduino2_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,27.77412386,0,0,76.29627371,NaN,-0.4875503,13,13,2.06E-09,304018157,32.01247061,86.76032599,-16000946.07,91.5555284,NaN,-0.4661964886,136,136,6.27E-09
arduino2_antenna_program1_4_0_288-1MHz.iq,arduino2_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,25.13550853,0,0,76.29627371,NaN,-0.4872553755,13,13,1.75E-09,304018157,31.60809308,79.52238203,-16000946.07,106.8147832,NaN,-0.4666005514,71,71,6.17E-09
arduino2_antenna_program1_4_0_288-1MHz.iq,arduino2_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,25.77594273,0,0,76.29627371,NaN,-0.4877865995,13,13,1.89E-09,304018157,31.25627768,82.46645041,-16000946.07,76.29627371,NaN,-0.4666443455,120,77,5.69E-09
arduino2_antenna_program1_4_0_288-1MHz.iq,arduino2_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,26.16762324,0,0,91.5555284,NaN,-0.4876783359,13,13,2.19E-09,304018157,31.58397216,82.85095716,-16000946.07,76.29627371,NaN,-0.4667505776,94,90,5.74E-09
arduino2_antenna_program1_4_0_288-1MHz.iq,arduino2_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,25.68794347,0,0,61.03701895,NaN,-0.4877848104,13,13,2.14E-09,304018157,32.21216666,79.74609017,-16000946.07,76.29627371,NaN,-0.4668231871,57,55,5.73E-09
arduino2_antenna_program1_4_0_288-1MHz.iq,arduino2_antenna_program1_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017210.9,25.59277807,0,0,122.0740379,NaN,-0.4876334649,13,13,2.30E-09,304018157,32.91321988,77.75835412,-16000946.07,76.29627371,NaN,-0.4668187273,103,13,6.03E-09
arduino2_antenna_program1_4_1_288-1MHz.iq,arduino2_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017195.7,24.28354294,0,0,76.29627371,NaN,-0.4881358149,13,13,2.10E-09,304018157,33.52337073,72.43765295,-16000961.33,137.3332927,NaN,-0.4667782083,95,13,6.27E-09
arduino2_antenna_program1_4_1_288-1MHz.iq,arduino2_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017195.7,25.70765274,0,0,61.03701895,NaN,-0.4883568236,13,13,2.04E-09,304018157,33.49812466,76.74355804,-16000961.33,106.8147832,NaN,-0.4667449478,60,60,6.30E-09
arduino2_antenna_program1_4_1_288-1MHz.iq,arduino2_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017195.7,25.63372794,0,0,91.55552846,NaN,-0.4881241454,13,13,2.15E-09,304018157,33.48249085,76.55860508,-16000961.33,61.03701895,NaN,-0.4668356142,29,29,6.34E-09
arduino2_antenna_program1_4_1_288-1MHz.iq,arduino2_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017195.7,25.36687374,0,0,61.03701895,NaN,-0.4879996615,14,14,2.82E-09,304018157,33.24819494,76.2954915,-16000961.33,106.8147832,NaN,-0.4669533855,65,65,6.24E-09
arduino2_antenna_program1_4_1_288-1MHz.iq,arduino2_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017195.7,25.40277638,0,0,61.03701895,NaN,-0.4880071677,13,13,2.67E-09,304018157,32.50100907,78.15996212,-16000961.33,122.0740379,NaN,-0.4668221984,31,31,5.57E-09
arduino2_antenna_program1_4_1_288-1MHz.iq,arduino2_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017195.7,25.19001412,0,0,61.03701895,NaN,-0.487886991,12,12,2.40E-09,304018157,32.71239211,77.00450041,-16000961.33,76.29627371,NaN,-0.466566503,30,30,5.74E-09
arduino2_antenna_program1_4_1_288-1MHz.iq,arduino2_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017195.7,25.64321253,0,0,91.55552846,NaN,-0.4877684601,14,14,2.22E-09,304018157,32.78581467,78.21435212,-16000961.33,91.5555284,NaN,-0.4668497348,42,12,5.55E-09
arduino2_antenna_program1_4_1_288-1MHz.iq,arduino2_antenna_program1_4_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 2,288017195.7,26.17333599,0,0,76.29627365,NaN,-0.4880976706,13,13,2.67E-09,304018157,29.46414822,88.83113063,-16000961.33,91.5555284,NaN,-0.466527406,50,12,4.84E-09
arduino3_antenna_powersave_4_0_288-1MHz.iq,arduino3_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 3,288013960.7,29.58648918,0,0,137.3332927,NaN,-0.5591303245,12,12,2.47E-09,304014647.4,31.64906118,93.48299153,-16000686.67,122.0740379,NaN,-0.5416441022,116,116,7.25E-09
arduino3_antenna_powersave_4_0_288-1MHz.iq,arduino3_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 3,288013945.4,22.50960732,0,0,61.03701895,NaN,-0.5638602547,12,12,2.06E-09,304014647.4,33.91465466,66.37132988,-16000701.93,61.03701895,NaN,-0.5416307257,2,2,6.27E-09
arduino3_antenna_powersave_4_0_288-1MHz.iq,arduino3_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 3,288013930.2,22.39628874,0,0,122.0740379,NaN,-0.5638630136,13,13,2.29E-09,304014647.4,33.80871553,66.24412783,-16000717.18,76.29627371,NaN,-0.5420771981,65,73,7.29E-09
arduino3_antenna_powersave_4_0_288-1MHz.iq,arduino3_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 3,288013930.2,21.5157498,0,0,152.5925474,NaN,-0.5635829096,13,13,2.40E-09,304014632.1,34.08058868,63.13197816,-16000701.93,76.29627371,NaN,-0.5421262138,92,92,6.96E-09
arduino3_antenna_powersave_4_0_288-1MHz.iq,arduino3_antenna_powersave_4_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/p2,Arduino 3,288013914.9,22.49758968,0,0,183.1110569,NaN,-0.5638465606,13,13,1.98E-09,304014632.1,33.80227618,66.55643414,-16000717.18,76.29627371,NaN,-0.5422559935,17,17,6.32E-09
