File1,File2,Folder,Device,freq_MHz,relStr_dB,strDiff_dB,relDist_Hz,width_Hz,phase_rad,autoCorrelation_lag-2,alpha,alpha_mean,flux,freq_MHz_2,relStr_dB_2,strDiff_dB_2,relDist_Hz_2,width_Hz_2,phase_rad_2,autoCorrelation_lag-2_2,alpha_2,alpha_mean_2,flux_2
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017210.9,43.46169341,0,0,106.8147832,NaN,-0.4877933694,51,51,7.76E-09,304018141.7,44.97983053,96.62484919,-16000930.81,137.3332927,NaN,-0.4670865193,105,105,1.15E-08
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017210.9,43.1741396,0,0,213.6295663,NaN,-0.4878181754,52,52,7.58E-09,304018141.7,45.53857512,94.80784035,-16000930.81,152.5925474,NaN,-0.4671195418,92,92,1.23E-08
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017210.9,41.63980927,0,0,106.8147832,NaN,-0.4878631959,52,52,7.55E-09,304018141.7,47.22219407,88.17847221,-16000930.81,122.0740379,NaN,-0.4671537334,117,117,1.21E-08
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017195.7,41.46453837,0,0,122.0740379,NaN,-0.4879484558,53,53,7.27E-09,304018141.7,47.30924006,87.6457502,-16000946.07,91.55552846,NaN,-0.4671885823,51,51,1.04E-08
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017195.7,43.33887265,0,0,122.0740379,NaN,-0.4880128496,53,53,6.86E-09,304018141.7,47.14668517,91.92347775,-16000946.07,106.8147832,NaN,-0.4672015492,10,10,1.24E-08
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017195.7,43.87297348,0,0,137.3332927,NaN,-0.4880287991,54,54,7.53E-09,304018141.7,47.45522828,92.45129581,-16000946.07,183.1110569,NaN,-0.4672354554,51,51,1.07E-08
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017195.7,43.84994633,0,0,106.8147832,NaN,-0.4880835519,54,54,7.52E-09,304018141.7,47.41629906,92.47863542,-16000946.07,122.0740379,NaN,-0.4672353893,99,99,1.13E-08
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017195.7,43.05332461,0,0,76.29627365,NaN,-0.4881196306,54,54,8.81E-09,304018141.7,47.18157263,91.25029585,-16000946.07,106.8147832,NaN,-0.4672705736,60,60,1.06E-08
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017302.5,28.79882052,0,0,137.3332926,NaN,-0.4853709168,23,11,1.32E-08,304018202.8,44.42299586,64.82863201,-16000900.3,167.8518021,NaN,-0.4658925683,62,62,7.06E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017287.2,35.55118799,0,0,106.8147832,NaN,-0.4858639109,35,35,3.31E-09,304018187.5,42.74569507,83.1690488,-16000900.3,106.8147832,NaN,-0.4660340758,51,51,7.02E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017287.2,33.76154861,0,0,76.29627371,NaN,-0.486000033,38,38,3.34E-09,304018187.5,44.58529648,75.72350367,-16000900.3,91.55552846,NaN,-0.4661117324,128,128,6.12E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017272,35.88819269,0,0,61.03701895,NaN,-0.4862640726,39,39,3.43E-09,304018187.5,45.06892218,79.62957835,-16000915.56,91.5555284,NaN,-0.4661796522,50,50,7.18E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017272,34.07762672,0,0,122.0740379,NaN,-0.486421403,40,40,3.38E-09,304018187.5,43.45919362,78.41292919,-16000915.56,91.5555284,NaN,-0.4663203879,108,108,6.57E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017256.7,35.16665599,0,0,76.29627371,NaN,-0.4864209616,42,42,3.58E-09,304018172.2,42.90542473,81.96319279,-16000915.56,137.3332926,NaN,-0.4663742483,52,52,6.48E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017256.7,33.66134427,0,0,106.8147832,NaN,-0.4866855878,43,43,5.34E-09,304018172.2,43.95550932,76.58048968,-16000915.56,442.5183874,NaN,-0.4663939132,5,5,6.63E-09
